author_name,book_title,author_average_rating,author_rating_count,author_review_count,book_average_rating,num_ratings,num_reviews,pages,genre_Childrens,genre_Classics,genre_Fantasy,genre_Fiction,genre_Historical,genre_History,genre_Horror,genre_Mystery,genre_New Adult,genre_Nonfiction,genre_Paranormal,genre_Romance,genre_Science Fiction,genre_Sequential Art,genre_Young Adult,author_gender_female,author_gender_male,starrating
"Hannah Harrington
","
      Saving June
",3.97,27947,2906,3.96,16966,1507,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,****
"Sarah Mlynowski
","
      Ten Things We Did (and Probably Shouldn't Have)
",3.8,137097,10711,3.74,18212,1758,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Jo Dereske
","
      Miss Zukas and the Library Murders
",3.82,5610,497,3.73,1312,125,218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,**
"Jana Deleon
","
      Louisiana Longshot
",4.3,126573,8747,4.16,15357,1428,232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,**
"T.M.  Lakomy
","
      The Shadow Crucible
",4.24,85,28,4.24,85,28,368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Peter Høeg
","
      Smilla's Sense of Snow
",3.66,49038,3485,3.73,36224,2005,469,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,****
"Huntley Fitzpatrick
","
      My Life Next Door
",3.95,154102,12505,4.0,120725,8920,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Kerrigan Byrne
","
      The Highlander
",4.06,24078,4134,4.12,2768,433,358,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,***
"Isabella Bradford
","
      A Reckless Desire
",3.61,3193,565,3.88,207,65,384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Thomas J. Fleming
","
      Over There
",3.92,8821,936,3.71,45,6,578,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,*
"Katherine Hall Page
","
      The Body in the Belfry
",3.64,16608,1729,3.68,2000,135,244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,**
"Martin Kee
","
      Bloom: Or, the unwritten memoir of Tennyson Middlebrook
",3.85,371,78,3.98,112,25,330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Grace Burrowes
","
      Will's True Wish
",3.89,89134,9275,3.81,1053,126,384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Steven Erikson
","
      Forge of Darkness
",4.23,361096,14719,4.14,6058,348,662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"R. Scott Bakker
","
      The Judging Eye
",3.89,51225,2220,3.97,5033,159,448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Virginia Nicholson
","
      Singled Out: How Two Million Women Survived Without Men After the First World War
",3.91,1811,292,3.78,619,135,312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,*
"Mary Daheim
","
      The Alpine Advocate
",3.78,35917,2333,3.71,1719,104,240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,**
"Henri Barbusse
","
      Under Fire
",3.74,2785,303,3.81,1228,111,352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Tamar Myers
","
      Too Many Crooks Spoil the Broth
",3.64,22191,1758,3.68,2432,172,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,**
"Claire LaZebnik
","
      Epic Fail
",3.71,52537,4516,3.74,33061,2255,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Amanda    Lee
","
      The Quick and the Thread
",3.93,8438,964,3.89,2202,224,324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,**
"Wade Davis
","
      Into the Silence: The Great War, Mallory and the Conquest of Everest
",4.15,12038,1437,4.23,2897,488,672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,*
"Shana Galen
","
      I Kissed a Rogue
",3.85,26743,4199,3.84,744,145,343,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Julie Johnstone
","
      Once Upon a True Love's Kiss
",4.04,11212,1362,4.1,192,40,714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,***
"Lorraine Bartlett
","
      A Crafty Killing
",3.91,7533,1080,3.87,2747,274,296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,**
"Katharine Ashe
","
      The Rogue
",3.81,17873,2597,3.64,939,169,384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Stefan Hertmans
","
      Oorlog en terpentijn
",3.85,8738,1028,3.9,6460,765,336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Laura Levine
","
      This Pen for Hire
",3.85,42782,3582,3.69,4329,386,240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,**
"Pat Barker
","
      Life Class
",3.96,66369,5417,3.52,3459,520,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Lenora Bell
","
      How the Duke Was Won
",3.86,7190,1169,3.88,2381,370,384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Winston Groom
","
      A Storm in Flanders: The Ypres Salient, 1914-1918: Tragedy and Triumph on the Western Front
",4.04,66523,3263,4.16,610,72,288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,*
"Sheila Connolly
","
      Fundraising the Dead
",3.81,34161,4001,3.63,2088,200,324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,**
"Elizabeth Peters
","
      The Curse of the Pharaohs
",4.05,288773,15162,4.01,17017,1109,320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,**
"Louis de Bernières
","
      Birds Without Wings
",3.96,107926,6211,4.16,10461,1158,554,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,*
"Michael Moorcock
","
      The Elric Saga Part II
",3.94,226206,8913,4.18,2610,37,471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"E.J. Copperman
","
      Night of the Living Deed
",3.91,15388,2094,3.82,3911,450,325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,**
"Joe Sacco
","
      The Great War: July 1, 1916: The First Day of the Battle of the Somme
",4.14,38429,2875,4.3,702,111,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,*
"Erich Maria Remarque
","
      The Road Back
",4.04,401615,11247,4.31,3787,148,352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Max Arthur
","
      Forgotten Voices of the Great War
",4.15,2407,246,4.22,1074,84,322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,*
"Brom
","
      The Child Thief
",4.12,27761,3441,4.09,12742,1911,476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Avery Aames
","
      The Long Quiche Goodbye
",3.78,7623,1090,3.65,2864,365,314,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,**
"David   Reynolds
","
      The Long Shadow: The Legacies of the Great War in the Twentieth Century
",4.03,1272,179,4.02,471,71,544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,*
"Heather Webber
","
      Truly, Madly
",3.98,20685,2373,3.91,6017,1052,305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,**
"Mark  Thompson
","
      The White War: Life and Death on the Italian Front 1915-1919
",3.99,800,105,3.95,701,90,454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,*
"Miles  Cameron
","
      The Red Knight
",4.22,31021,1948,4.11,12777,938,650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Maggie Sefton
","
      Knit One, Kill Two
",3.67,33330,3440,3.58,5882,707,273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,**
"Gabriel Chevallier
","
      Fear: A Novel of World War I
",4.04,1305,233,4.17,803,161,328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Kerry Greenwood
","
      Cocaine Blues
",3.9,107926,10085,3.8,16204,2122,250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,**
"Peter Englund
","
      The Beauty and the Sorrow: An Intimate History of the First World War
",4.11,3544,311,4.17,1680,208,592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,*
"Dorothy L. Sayers
","
      Whose Body?
",4.06,283699,14024,3.89,36646,2067,212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,**
"Joseph E. Persico
","
      Eleventh Month, Eleventh Day, Eleventh Hour: Armistice Day, 1918 
",4.03,8188,594,4.13,578,82,496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,*
"Carola Dunn
","
      Death at Wentwater Court
",3.74,53042,4465,3.73,7115,650,252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,***
"Lyn Macdonald
","
      Somme
",4.22,2197,163,4.24,576,36,384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,*
"W.E. Johns
","
      Biggles Learns to Fly
",3.83,9650,598,3.98,657,51,320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Mike  Miller
","
      The Yeti
",4.37,146,26,3.7,33,5,416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Juliet Blackwell
","
      Secondhand Spirits
",4.0,61273,5298,3.89,8606,805,313,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,***
"John  White
","
      The Tower of Geburah
",3.94,4027,191,4.06,795,46,404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Ted Dekker
","
      Infidel
",4.04,389769,23893,3.98,5926,195,245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Julie Hyzy
","
      Grace Under Pressure
",3.99,27490,3325,3.84,3013,276,310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,***
"Willa Cather
","
      One of Ours
",3.82,220492,15825,3.88,6174,535,343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,*
"Ben Elton
","
      The First Casualty
",3.77,77254,4710,3.87,3854,248,444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"R.A. Salvatore
","
      Homeland
",4.15,747071,15047,4.27,63002,1908,343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Kim Harrison
","
      Dead Witch Walking
",4.22,715102,31275,4.04,102944,4532,416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Louis-Ferdinand Céline
","
      Voyage au bout de la nuit
",4.17,37881,2217,4.23,27016,1477,505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Stephen R. Lawhead
","
      Merlin
",3.98,129726,6591,4.07,8844,238,484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Victoria Laurie
","
      Abby Cooper, Psychic Eye
",4.06,117055,8590,3.92,12525,896,295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,***
"W. Somerset Maugham
","
      Ashenden
",4.04,170523,13669,3.82,1911,197,326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Sharon Hinck
","
      The Restorer's Son
",4.1,3059,393,4.36,540,44,405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*
"Jenn McKinlay
","
      Books Can Be Deceiving
",3.96,69040,8633,3.85,6269,874,282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,***
"M.C. Beaton
","
      Death of a Gossip
",3.75,344224,27692,3.72,10550,840,179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,***
"Karen Hancock
","
      Arena
",4.11,11589,759,4.15,2124,255,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Timothy Findley
","
      The Wars
",3.86,29097,1364,3.87,7004,334,218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Andrew       Peterson
","
      The Warden and the Wolf King
",4.47,16656,1994,4.73,2594,378,519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Martin Middlebrook
","
      The First Day on the Somme
",4.18,2015,149,4.26,825,48,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,*
"Ashlee Willis
","
      The Word Changers
",3.93,325,136,3.86,235,99,266,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*
"Donita K. Paul
","
      The Vanishing Sculptor
",4.07,36977,1736,3.94,1621,98,398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Daniel McHugh
","
      The Merchant and the Menace
",3.81,463,34,3.64,181,20,442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Krista Davis
","
      The Diva Runs Out of Thyme
",4.08,27821,3418,3.95,4423,434,304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,***
"Julie  Hall
","
      Dominion
",4.32,1291,372,4.57,196,70,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*
"John Buchan
","
      Greenmantle
",3.66,39415,3414,3.76,3408,282,272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"David Fromkin
","
      Europe's Last Summer: Who Started the Great War in 1914?
",4.09,7224,646,3.95,1067,90,384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,**
"J.S. Chancellor
","
      Son of Ereubus
",3.81,594,111,3.68,266,65,292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Madelyn Alt
","
      The Trouble With Magic
",3.9,28316,1556,3.68,6706,509,261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,***
"Frank E. Peretti
","
      The Oath
",4.07,277067,8673,4.07,24368,822,656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"John Dos Passos
","
      Three Soldiers
",3.88,20421,1416,3.59,943,102,362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"J.D. Robb
","
      Naked in Death
",4.29,1386747,58558,4.12,145050,5082,294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,***
"John Boyne
","
      The Absolutist
",4.13,497700,37908,4.04,9636,1433,309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,**
"Morgan L. Busse
","
      Daughter of Light
",4.31,1495,399,4.21,532,91,472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*
"Louise Penny
","
      Still Life
",4.17,557135,55758,3.88,105654,9690,293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,***
"Niall Ferguson
","
      The Pity of War: Explaining World War I
",3.83,49797,3881,3.81,2158,113,624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,**
"Donna Andrews
","
      Murder With Peacocks
",3.93,82233,6982,3.92,7992,802,311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,***
"Margaret MacMillan
","
      The War That Ended Peace: The Road to 1914
",4.05,16905,1630,4.22,4218,538,739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,**
"Robert K. Massie
","
      Dreadnought
",4.06,170903,7792,4.29,5388,265,1040,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,**
"Bryan Davis
","
      The Bones of Makaidos
",4.11,32507,1492,4.47,1322,41,674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Jennie Bentley
","
      Fatal Fixer-Upper
",3.95,10222,776,3.94,3136,245,332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,***
"John Keegan
","
      The Face of Battle: A Study of Agincourt, Waterloo and the Somme
",4.02,40315,1979,4.18,5842,240,352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,**
"Rebecca West
","
      The Return of the Soldier
",3.88,11191,1473,3.71,4479,502,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Glenn J. Soucy
","
      Blood Tithe
",4.32,334,91,4.34,151,49,345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Janalyn Voigt
","
      DawnSinger
",4.09,451,104,4.11,129,48,342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*
"Frederic Manning
","
      Her Privates We
",4.0,1255,151,3.94,833,86,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Kate Carlisle
","
      Homicide in Hardcover
",3.95,44785,5357,3.79,6463,724,289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,****
"Cleo Coyle
","
      On What Grounds
",3.92,75402,6427,3.71,11432,1165,275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,****
"Jon   Snyder
","
      End of the Beginning
",3.56,157,8,3.53,152,7,352,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,*
"Max Hastings
","
      Catastrophe 1914: Europe Goes to War
",4.16,31473,2114,4.06,3647,403,628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,**
"Chuck Black
","
      Kingdom's Dawn
",4.23,15543,955,3.88,3087,214,160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Ford Madox Ford
","
      The Good Soldier : A Tale of Passion
",3.77,28524,2177,3.72,20279,1342,229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Lilian Jackson Braun
","
      The Cat Who Could Read Backwards
",3.86,200313,8118,3.85,26519,1117,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,****
"John M. Barry
","
      The Great Influenza: The Story of the Deadliest Pandemic in History
",4.01,22258,2092,3.95,17335,1487,560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,**
"Sébastien Japrisot
","
      A Very Long Engagement
",3.88,8399,758,3.91,5417,501,327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,**
"Dorothy Gilman
","
      The Unexpected Mrs. Pollifax
",4.07,77704,5399,4.15,19300,1518,204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,****
"Modris Eksteins
","
      Rites of Spring: The Great War and the Birth of the Modern Age
",4.07,2384,177,4.12,2117,137,396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,**
"R.F. Delderfield
","
      To Serve Them All My Days
",4.15,11613,847,4.29,2157,217,638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Kathy Tyers
","
      Firebird Trilogy
",3.65,41580,1052,4.41,442,36,795,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,*
"Jacqueline Winspear
","
      Maisie Dobbs
",4.01,275121,26451,3.91,65446,6262,309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,**
"Joseph Roth
","
      The Radetzky March
",3.89,18928,1801,4.08,5869,534,384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Sue Grafton
","
      A is for Alibi
",3.92,865768,35517,3.83,142335,4109,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,****
"Alan Moorehead
","
      Gallipoli 
",4.05,3896,381,4.0,844,48,416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,**
"Barbara W. Tuchman
","
      The Zimmermann Telegram
",4.12,94271,4583,4.05,3182,238,244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,**
"Jennifer Robson
","
      Somewhere in France
",3.79,23411,3256,3.76,8854,1144,373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,**
"Mikhail Sholokhov
","
      And Quiet Flows the Don
",4.06,14971,621,4.05,9313,287,1408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Erik Larson
","
      Dead Wake: The Last Crossing of the Lusitania
",3.96,723991,59674,4.08,88519,10001,430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,**
"M.L. Woolley
","
      Dark Passage
",4.12,374,124,4.08,312,108,334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Michael Morpurgo
","
      War Horse
",4.07,143596,13660,4.14,36079,4237,165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,**
"Aleksandr Solzhenitsyn
",August 1914,4.04,130674,6409,3.92,2048,135,896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"G.J. Meyer
","
      A World Undone: The Story of the Great War, 1914 to 1918
",4.1,14113,1200,4.36,4567,456,704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,***
"Adam Hochschild
","
      To End All Wars: A Story of Loyalty and Rebellion, 1914-1918
",4.15,45432,3567,4.15,6942,619,448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,***
"T.E. Lawrence
","
      Seven Pillars of Wisdom: A Triumph
",4.02,7585,773,4.01,6035,559,784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,***
"Jaroslav Hašek
","
      The Good Soldier Švejk
",4.1,14885,885,4.11,12854,772,752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Harry James Fox
","
      The False Prophet
",4.36,137,78,4.48,50,26,343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Dalton Trumbo
","
      Johnny Got His Gun
",4.16,31035,2056,4.17,30825,2014,309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Christoph Fischer
","
      Sebastian
",3.98,3136,876,4.4,270,88,206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,***
"Jaye L. Knight
","
      Resistance
",4.54,2172,570,4.48,653,149,524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Christopher   Clark
","
      The Sleepwalkers: How Europe Went to War in 1914
",4.17,9627,977,4.19,6558,738,682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,***
"Paul Fussell
","
      The Great War and Modern Memory
",4.28,29340,1839,4.19,4632,239,368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,***
"Ernst Jünger
","
      Storm of Steel
",4.04,11013,869,4.1,7364,585,289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,***
"Vera Brittain
","
      Testament of Youth
",4.15,7320,817,4.17,6366,742,688,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,***
"Cheryl Koevoet
","
      The Carnelian Legacy
",3.88,328,136,3.82,281,122,320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Sebastian Faulks
","
      Birdsong
",3.84,119686,8553,4.08,61316,2831,483,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,****
"John Himmelman
","
      Chickens to the Rescue
",3.99,7785,1250,4.1,2311,169,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Chris       Smith
","
      Love's Sweet Sword
",4.55,344,70,4.54,65,12,438,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,***
"Mo Willems
","
      The Duckling Gets a Cookie!?
",4.3,453321,30471,4.4,9344,699,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Audrey Wood
","
      King Bidgood's in the Bathtub
",4.22,118726,5175,4.22,11414,553,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Wanda Gág
","
      Millions of Cats
",4.07,20862,966,4.09,18659,743,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"John Bunyan
","
      The Pilgrim's Progress
",4.0,97873,3277,3.99,90354,2636,324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Bob Shea
","
      Dinosaur vs. Bedtime
",3.94,29347,4442,4.02,4742,299,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Ed Emberley
","
      Go Away, Big Green Monster!
",4.09,25820,1923,4.22,15297,479,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Mem Fox
","
      Where Is the Green Sheep?
",4.12,61139,4998,4.2,6486,428,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Jane Yolen
","
      Owl Moon
",3.96,324679,24375,4.21,37371,2078,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Bruce Degen
","
      Jamberry
",4.28,133664,3028,4.18,16824,471,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Kate McMullan
","
      I Stink!
",3.92,25415,2374,3.95,4511,413,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Taro Gomi
","
      Everyone Poops
",4.02,8702,1227,4.16,5391,641,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Margaret Wise Brown
","
      The Runaway Bunny
",4.22,366168,9396,4.11,60170,851,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Simms Taback
","
      There Was an Old Lady Who Swallowed a Fly
",4.17,65322,2609,4.21,45674,884,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Brett Axel
","
      Goblinheart
",4.41,245,38,4.48,164,36,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Peggy Rathmann
","
      Officer Buckle and Gloria
",4.19,73436,3105,4.17,27392,1640,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"P.D. Eastman
","
      Go, Dog. Go!
",4.16,328233,4848,4.09,71594,1455,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Martin Waddell
","
      Owl Babies
",4.11,29142,1864,4.19,13177,675,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Else Holmelund Minarik
","
      Little Bear
",4.25,90859,1095,4.23,50964,468,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Julia Donaldson
","
      The Gruffalo
",4.29,85609,6162,4.49,24293,1354,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Audrey Penn
","
      The Kissing Hand
",4.41,59519,2108,4.42,56120,1566,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Janell Cannon
","
      Stellaluna
",4.23,106872,1881,4.23,100681,1395,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Arlene Mosel
","
      Tikki Tikki Tembo
",4.19,63454,1189,4.2,60208,881,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Deborah Diesen
","
      The Pout-Pout Fish
",4.15,15304,1563,4.3,9915,767,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"David Shannon
","
      Duck On A Bike
",4.15,216897,10603,4.07,13177,517,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Marcus Pfister
","
      The Rainbow Fish
",4.14,112136,3240,4.16,105236,2221,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Robert Munsch
","
      The Paper Bag Princess
",4.29,272297,9244,4.32,44719,1832,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Don Freeman
","
      Corduroy
",4.27,238462,3876,4.29,170865,2267,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Tomie dePaola
","
      Strega Nona
",4.14,143003,7607,4.23,76032,1038,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
